,Month_Year,State,County,value,PR_State
12014,2020-07-01,TX,El Paso,5431,PR
12015,2020-07-01,TX,Ellis,689,PR
12016,2020-07-01,TX,Erath,46,PR
12017,2020-07-01,TX,Falls,7,PR
12018,2020-07-01,TX,Fannin,237,PR
12019,2020-07-01,TX,Fayette,158,PR
12020,2020-07-01,TX,Fisher,31,PR
12021,2020-07-01,TX,Floyd,67,PR
12022,2020-07-01,TX,Foard,0,PR
12023,2020-07-01,TX,Fort Bend,2377,PR
12024,2020-07-01,TX,Franklin,23,PR
12025,2020-07-01,TX,Freestone,0,PR
12026,2020-07-01,TX,Frio,37,PR
12027,2020-07-01,TX,Gaines,0,PR
12028,2020-07-01,TX,Galveston,1909,PR
12029,2020-07-01,TX,Garza,27,PR
12030,2020-07-01,TX,Gillespie,10,PR
12031,2020-07-01,TX,Glasscock,0,PR
12032,2020-07-01,TX,Goliad,16,PR
12033,2020-07-01,TX,Gonzales,152,PR
12034,2020-07-01,TX,Gray,117,PR
12035,2020-07-01,TX,Grayson,227,PR
12036,2020-07-01,TX,Gregg,464,PR
12037,2020-07-01,TX,Grimes,146,PR
12038,2020-07-01,TX,Guadalupe,274,PR
12039,2020-07-01,TX,Hale,459,PR
12040,2020-07-01,TX,Hall,31,PR
12041,2020-07-01,TX,Hamilton,35,PR
12042,2020-07-01,TX,Hansford,62,PR
12043,2020-07-01,TX,Hardeman,0,PR
12044,2020-07-01,TX,Hardin,176,PR
12045,2020-07-01,TX,Harris,18267,PR
12046,2020-07-01,TX,Harrison,932,PR
12047,2020-07-01,TX,Hartley,52,PR
12048,2020-07-01,TX,Haskell,0,PR
12049,2020-07-01,TX,Hays,494,PR
12050,2020-07-01,TX,Hemphill,0,PR
12051,2020-07-01,TX,Henderson,164,PR
12052,2020-07-01,TX,Hidalgo,6450,PR
12053,2020-07-01,TX,Hill,54,PR
12054,2020-07-01,TX,Hockley,74,PR
12055,2020-07-01,TX,Hood,155,PR
12056,2020-07-01,TX,Hopkins,6,PR
12057,2020-07-01,TX,Houston,20,PR
12058,2020-07-01,TX,Howard,52,PR
12059,2020-07-01,TX,Hudspeth,10,PR
12060,2020-07-01,TX,Hunt,298,PR
12061,2020-07-01,TX,Hutchinson,20,PR
12062,2020-07-01,TX,Irion,0,PR
12063,2020-07-01,TX,Jack,0,PR
12064,2020-07-01,TX,Jackson,43,PR
12065,2020-07-01,TX,Jasper,56,PR
12066,2020-07-01,TX,Jeff Davis,0,PR
12067,2020-07-01,TX,Jefferson,1406,PR
12068,2020-07-01,TX,Jim Hogg,5,PR
12069,2020-07-01,TX,Jim Wells,22,PR
12070,2020-07-01,TX,Johnson,242,PR
12071,2020-07-01,TX,Jones,0,PR
12072,2020-07-01,TX,Karnes,15,PR
12073,2020-07-01,TX,Kaufman,217,PR
12074,2020-07-01,TX,Kendall,6,PR
12075,2020-07-01,TX,Kenedy,3,PR
12076,2020-07-01,TX,Kent,0,PR
12077,2020-07-01,TX,Kerr,49,PR
12078,2020-07-01,TX,Kimble,0,PR
12079,2020-07-01,TX,King,0,PR
12080,2020-07-01,TX,Kinney,0,PR
12081,2020-07-01,TX,Kleberg,49,PR
12082,2020-07-01,TX,Knox,0,PR
12083,2020-07-01,TX,La Salle,5,PR
12084,2020-07-01,TX,Lamar,444,PR
12085,2020-07-01,TX,Lamb,62,PR
12086,2020-07-01,TX,Lampasas,4,PR
12087,2020-07-01,TX,Lavaca,85,PR
12088,2020-07-01,TX,Lee,124,PR
12089,2020-07-01,TX,Leon,7,PR
12090,2020-07-01,TX,Liberty,213,PR
12091,2020-07-01,TX,Limestone,42,PR
12092,2020-07-01,TX,Lipscomb,0,PR
12093,2020-07-01,TX,Live Oak,15,PR
12094,2020-07-01,TX,Llano,1,PR
12095,2020-07-01,TX,Loving,0,PR
12096,2020-07-01,TX,Lubbock,1902,PR
12097,2020-07-01,TX,Lynn,67,PR
12098,2020-07-01,TX,Madison,0,PR
12099,2020-07-01,TX,Marion,90,PR
12100,2020-07-01,TX,Martin,37,PR
12101,2020-07-01,TX,Mason,0,PR
12102,2020-07-01,TX,Matagorda,230,PR
12103,2020-07-01,TX,Maverick,413,PR
12104,2020-07-01,TX,McCulloch,3,PR
12105,2020-07-01,TX,McLennan,660,PR
12106,2020-07-01,TX,McMullen,0,PR
12107,2020-07-01,TX,Medina,193,PR
12108,2020-07-01,TX,Menard,0,PR
12109,2020-07-01,TX,Midland,692,PR
12110,2020-07-01,TX,Milam,55,PR
12111,2020-07-01,TX,Mills,0,PR
12112,2020-07-01,TX,Mitchell,0,PR
12113,2020-07-01,TX,Montague,31,PR
12114,2020-07-01,TX,Montgomery,1441,PR
12115,2020-07-01,TX,Moore,453,PR
12116,2020-07-01,TX,Morris,5,PR
12117,2020-07-01,TX,Motley,0,PR
12118,2020-07-01,TX,Nacogdoches,987,PR
12119,2020-07-01,TX,Navarro,244,PR
12120,2020-07-01,TX,Newton,20,PR
12121,2020-07-01,TX,Nolan,26,PR
12122,2020-07-01,TX,Nueces,1983,PR
12123,2020-07-01,TX,Ochiltree,65,PR
12124,2020-07-01,TX,Oldham,31,PR
12125,2020-07-01,TX,Orange,226,PR
12126,2020-07-01,TX,Palo Pinto,72,PR
12127,2020-07-01,TX,Panola,712,PR
12128,2020-07-01,TX,Parker,78,PR
12129,2020-07-01,TX,Parmer,243,PR
12130,2020-07-01,TX,Pecos,25,PR
12131,2020-07-01,TX,Polk,45,PR
12132,2020-07-01,TX,Potter,1230,PR
12133,2020-07-01,TX,Presidio,0,PR
12134,2020-07-01,TX,Rains,20,PR
12135,2020-07-01,TX,Randall,322,PR
12136,2020-07-01,TX,Reagan,37,PR
12137,2020-07-01,TX,Real,0,PR
12138,2020-07-01,TX,Red River,365,PR
12139,2020-07-01,TX,Reeves,43,PR
12140,2020-07-01,TX,Refugio,0,PR
12141,2020-07-01,TX,Roberts,0,PR
12142,2020-07-01,TX,Robertson,5,PR
12143,2020-07-01,TX,Rockwall,474,PR
12144,2020-07-01,TX,Runnels,8,PR
12145,2020-07-01,TX,Rusk,106,PR
12146,2020-07-01,TX,Sabine,56,PR
12147,2020-07-01,TX,San Augustine,303,PR
12148,2020-07-01,TX,San Jacinto,61,PR
12149,2020-07-01,TX,San Patricio,73,PR
12150,2020-07-01,TX,San Saba,0,PR
12151,2020-07-01,TX,Schleicher,24,PR
12152,2020-07-01,TX,Scurry,25,PR
12153,2020-07-01,TX,Shackelford,0,PR
12154,2020-07-01,TX,Shelby,412,PR
12155,2020-07-01,TX,Sherman,0,PR
12156,2020-07-01,TX,Smith,276,PR
12157,2020-07-01,TX,Somervell,0,PR
12158,2020-07-01,TX,Starr,424,PR
12159,2020-07-01,TX,Stephens,10,PR
12160,2020-07-01,TX,Sterling,0,PR
12161,2020-07-01,TX,Stonewall,0,PR
12162,2020-07-01,TX,Sutton,5,PR
12163,2020-07-01,TX,Swisher,36,PR
12164,2020-07-01,TX,Tarrant,8839,PR
12165,2020-07-01,TX,Taylor,312,PR
12166,2020-07-01,TX,Terrell,0,PR
12167,2020-07-01,TX,Terry,8,PR
12168,2020-07-01,TX,Throckmorton,0,PR
12169,2020-07-01,TX,Titus,207,PR
12170,2020-07-01,TX,Tom Green,232,PR
12171,2020-07-01,TX,Travis,5669,PR
12172,2020-07-01,TX,Trinity,10,PR
12173,2020-07-01,TX,Tyler,3,PR
12174,2020-07-01,TX,Upshur,12,PR
12175,2020-07-01,TX,Upton,5,PR
12176,2020-07-01,TX,Uvalde,89,PR
12177,2020-07-01,TX,Val Verde,184,PR
12178,2020-07-01,TX,Van Zandt,89,PR
12179,2020-07-01,TX,Victoria,503,PR
12180,2020-07-01,TX,Walker,940,PR
12181,2020-07-01,TX,Waller,22,PR
12182,2020-07-01,TX,Ward,16,PR
12183,2020-07-01,TX,Washington,1034,PR
12184,2020-07-01,TX,Webb,1655,PR
12185,2020-07-01,TX,Wharton,129,PR
12186,2020-07-01,TX,Wheeler,0,PR
12187,2020-07-01,TX,Wichita,183,PR
12188,2020-07-01,TX,Wilbarger,5,PR
12189,2020-07-01,TX,Willacy,170,PR
12190,2020-07-01,TX,Williamson,1918,PR
12191,2020-07-01,TX,Wilson,210,PR
12192,2020-07-01,TX,Winkler,5,PR
12193,2020-07-01,TX,Wise,152,PR
12194,2020-07-01,TX,Wood,159,PR
12195,2020-07-01,TX,Yoakum,10,PR
12196,2020-07-01,TX,Young,41,PR
12197,2020-07-01,TX,Zapata,17,PR
12198,2020-07-01,TX,Zavala,20,PR
12199,2020-07-01,UT,Beaver,0,US
12200,2020-07-01,UT,Box Elder,42,US
12201,2020-07-01,UT,Cache,81,US
12202,2020-07-01,UT,Carbon,0,US
12203,2020-07-01,UT,Daggett,0,US
12204,2020-07-01,UT,Davis,240,US
12205,2020-07-01,UT,Duchesne,0,US
12206,2020-07-01,UT,Emery,0,US
12207,2020-07-01,UT,Garfield,31,US
12208,2020-07-01,UT,Grand,0,US
12209,2020-07-01,UT,Iron,49,US
12210,2020-07-01,UT,Juab,1,US
12211,2020-07-01,UT,Kane,0,US
12212,2020-07-01,UT,Millard,0,US
12213,2020-07-01,UT,Morgan,0,US
12214,2020-07-01,UT,Piute,0,US
12215,2020-07-01,UT,Rich,0,US
12216,2020-07-01,UT,Salt Lake,4222,US
12217,2020-07-01,UT,San Juan,479,US
12218,2020-07-01,UT,Sanpete,0,US
12219,2020-07-01,UT,Sevier,15,US
12220,2020-07-01,UT,Summit,29,US
12221,2020-07-01,UT,Tooele,0,US
12222,2020-07-01,UT,Uintah,0,US
12223,2020-07-01,UT,Utah,877,US
12224,2020-07-01,UT,Wasatch,119,US
12225,2020-07-01,UT,Washington,237,US
12226,2020-07-01,UT,Wayne,0,US
12227,2020-07-01,UT,Weber,574,US
12228,2020-07-01,VA,Accomack,449,PR
12229,2020-07-01,VA,Albemarle,305,PR
12230,2020-07-01,VA,Alleghany,64,PR
12231,2020-07-01,VA,Amelia,31,PR
12232,2020-07-01,VA,Amherst,0,PR
12233,2020-07-01,VA,Appomattox,0,PR
12234,2020-07-01,VA,Arlington,4150,PR
12235,2020-07-01,VA,Augusta,73,PR
12236,2020-07-01,VA,Bath,0,PR
12237,2020-07-01,VA,Bedford,122,PR
12238,2020-07-01,VA,Bland,0,PR
12239,2020-07-01,VA,Botetourt,126,PR
12240,2020-07-01,VA,Brunswick,31,PR
12241,2020-07-01,VA,Buchanan,0,PR
12242,2020-07-01,VA,Buckingham,172,PR
12243,2020-07-01,VA,Campbell,34,PR
12244,2020-07-01,VA,Caroline,124,PR
12245,2020-07-01,VA,Carroll,303,PR
12246,2020-07-01,VA,Charles City,93,PR
12247,2020-07-01,VA,Charlotte,0,PR
12248,2020-07-01,VA,Chesterfield,1932,PR
12249,2020-07-01,VA,City of Alexandria,1758,PR
12250,2020-07-01,VA,City of Bristol,0,PR
12251,2020-07-01,VA,City of Buena Vista,0,PR
12252,2020-07-01,VA,City of Charlottesville,223,PR
12253,2020-07-01,VA,City of Chesapeake,725,PR
12254,2020-07-01,VA,City of Colonial Heights,605,PR
12255,2020-07-01,VA,City of Covington,0,PR
12256,2020-07-01,VA,City of Danville,79,PR
12257,2020-07-01,VA,City of Emporia,463,PR
12258,2020-07-01,VA,City of Fairfax,217,PR
12259,2020-07-01,VA,City of Falls Church,214,PR
12260,2020-07-01,VA,City of Franklin,109,PR
12261,2020-07-01,VA,City of Fredericksburg,18,PR
12262,2020-07-01,VA,City of Galax,494,PR
12263,2020-07-01,VA,City of Hampton,134,PR
12264,2020-07-01,VA,City of Harrisonburg,876,PR
12265,2020-07-01,VA,City of Hopewell,134,PR
12266,2020-07-01,VA,City of Lexington,0,PR
12267,2020-07-01,VA,City of Lynchburg,34,PR
12268,2020-07-01,VA,City of Manassas,595,PR
12269,2020-07-01,VA,City of Manassas Park,202,PR
12270,2020-07-01,VA,City of Martinsville,41,PR
12271,2020-07-01,VA,City of Newport News,376,PR
12272,2020-07-01,VA,City of Norfolk,534,PR
12273,2020-07-01,VA,City of Norton,0,PR
12274,2020-07-01,VA,City of Petersburg,247,PR
12275,2020-07-01,VA,City of Poquoson,0,PR
12276,2020-07-01,VA,City of Portsmouth,607,PR
12277,2020-07-01,VA,City of Radford,0,PR
12278,2020-07-01,VA,City of Richmond,1064,PR
12279,2020-07-01,VA,City of Roanoke,311,PR
12280,2020-07-01,VA,City of Salem,93,PR
12281,2020-07-01,VA,City of Staunton,0,PR
12282,2020-07-01,VA,City of Suffolk,1319,PR
12283,2020-07-01,VA,City of Virginia Beach,1102,PR
12284,2020-07-01,VA,City of Waynesboro,26,PR
12285,2020-07-01,VA,City of Williamsburg,186,PR
12286,2020-07-01,VA,City of Winchester,111,PR
12287,2020-07-01,VA,Clarke,0,PR
12288,2020-07-01,VA,Craig,0,PR
12289,2020-07-01,VA,Culpeper,363,PR
12290,2020-07-01,VA,Cumberland,0,PR
12291,2020-07-01,VA,Dickenson,0,PR
12292,2020-07-01,VA,Dinwiddie,64,PR
12293,2020-07-01,VA,Essex,7,PR
12294,2020-07-01,VA,Fairfax,15668,PR
12295,2020-07-01,VA,Fauquier,242,PR
12296,2020-07-01,VA,Floyd,31,PR
12297,2020-07-01,VA,Fluvanna,246,PR
12298,2020-07-01,VA,Franklin,31,PR
12299,2020-07-01,VA,Frederick,204,PR
12300,2020-07-01,VA,Giles,0,PR
12301,2020-07-01,VA,Gloucester,34,PR
12302,2020-07-01,VA,Goochland,190,PR
12303,2020-07-01,VA,Grayson,108,PR
12304,2020-07-01,VA,Greene,56,PR
12305,2020-07-01,VA,Greensville,265,PR
12306,2020-07-01,VA,Halifax,31,PR
12307,2020-07-01,VA,Hanover,928,PR
12308,2020-07-01,VA,Henrico,5301,PR
12309,2020-07-01,VA,Henry,149,PR
12310,2020-07-01,VA,Highland,0,PR
12311,2020-07-01,VA,Isle of Wight,277,PR
12312,2020-07-01,VA,James City,489,PR
12313,2020-07-01,VA,King George,124,PR
12314,2020-07-01,VA,King William,48,PR
12315,2020-07-01,VA,King and Queen,31,PR
12316,2020-07-01,VA,Lancaster,0,PR
12317,2020-07-01,VA,Lee,1,PR
12318,2020-07-01,VA,Loudoun,3117,PR
12319,2020-07-01,VA,Louisa,56,PR
12320,2020-07-01,VA,Lunenburg,2,PR
12321,2020-07-01,VA,Madison,31,PR
12322,2020-07-01,VA,Mathews,0,PR
12323,2020-07-01,VA,Mecklenburg,909,PR
12324,2020-07-01,VA,Middlesex,12,PR
12325,2020-07-01,VA,Montgomery,86,PR
12326,2020-07-01,VA,Nelson,0,PR
12327,2020-07-01,VA,New Kent,31,PR
12328,2020-07-01,VA,Northampton,868,PR
12329,2020-07-01,VA,Northumberland,34,PR
12330,2020-07-01,VA,Nottoway,155,PR
12331,2020-07-01,VA,Orange,93,PR
12332,2020-07-01,VA,Page,723,PR
12333,2020-07-01,VA,Patrick,51,PR
12334,2020-07-01,VA,Pittsylvania,54,PR
12335,2020-07-01,VA,Powhatan,87,PR
12336,2020-07-01,VA,Prince Edward,190,PR
12337,2020-07-01,VA,Prince George,55,PR
12338,2020-07-01,VA,Prince William,4920,PR
12339,2020-07-01,VA,Pulaski,65,PR
12340,2020-07-01,VA,Rappahannock,28,PR
12341,2020-07-01,VA,Richmond,133,PR
12342,2020-07-01,VA,Roanoke,189,PR
12343,2020-07-01,VA,Rockbridge,0,PR
12344,2020-07-01,VA,Rockingham,438,PR
12345,2020-07-01,VA,Russell,8,PR
12346,2020-07-01,VA,Scott,70,PR
12347,2020-07-01,VA,Shenandoah,1134,PR
12348,2020-07-01,VA,Smyth,41,PR
12349,2020-07-01,VA,Southampton,308,PR
12350,2020-07-01,VA,Spotsylvania,988,PR
12351,2020-07-01,VA,Stafford,187,PR
12352,2020-07-01,VA,Surry,35,PR
12353,2020-07-01,VA,Sussex,202,PR
12354,2020-07-01,VA,Tazewell,0,PR
12355,2020-07-01,VA,Warren,233,PR
12356,2020-07-01,VA,Washington,124,PR
12357,2020-07-01,VA,Westmoreland,62,PR
12358,2020-07-01,VA,Wise,79,PR
12359,2020-07-01,VA,Wythe,49,PR
12360,2020-07-01,VA,York,93,PR
12361,2020-07-01,VT,Addison,62,US
12362,2020-07-01,VT,Bennington,31,US
12363,2020-07-01,VT,Caledonia,0,US
12364,2020-07-01,VT,Chittenden,1209,US
12365,2020-07-01,VT,Essex,0,US
12366,2020-07-01,VT,Franklin,186,US
12367,2020-07-01,VT,Grand Isle,0,US
12368,2020-07-01,VT,Lamoille,31,US
12369,2020-07-01,VT,Orange,0,US
12370,2020-07-01,VT,Orleans,0,US
12371,2020-07-01,VT,Rutland,31,US
12372,2020-07-01,VT,Washington,32,US
12373,2020-07-01,VT,Windham,93,US
12374,2020-07-01,VT,Windsor,62,US
12375,2020-07-01,WA,Adams,13,US
12376,2020-07-01,WA,Asotin,62,US
12377,2020-07-01,WA,Benton,2973,US
12378,2020-07-01,WA,Chelan,213,US
12379,2020-07-01,WA,Clallam,0,US
12380,2020-07-01,WA,Clark,996,US
12381,2020-07-01,WA,Columbia,0,US
12382,2020-07-01,WA,Cowlitz,48,US
12383,2020-07-01,WA,Douglas,125,US
12384,2020-07-01,WA,Ferry,0,US
12385,2020-07-01,WA,Franklin,1227,US
12386,2020-07-01,WA,Garfield,0,US
12387,2020-07-01,WA,Grant,257,US
12388,2020-07-01,WA,Grays Harbor,28,US
12389,2020-07-01,WA,Island,354,US
12390,2020-07-01,WA,Jefferson,0,US
12391,2020-07-01,WA,King,19627,US
12392,2020-07-01,WA,Kitsap,73,US
12393,2020-07-01,WA,Kittitas,110,US
12394,2020-07-01,WA,Klickitat,93,US
12395,2020-07-01,WA,Lewis,93,US
12396,2020-07-01,WA,Lincoln,0,US
12397,2020-07-01,WA,Mason,31,US
12398,2020-07-01,WA,Okanogan,62,US
12399,2020-07-01,WA,Pacific,35,US
12400,2020-07-01,WA,Pend Oreille,0,US
12401,2020-07-01,WA,Pierce,3502,US
12402,2020-07-01,WA,San Juan,0,US
12403,2020-07-01,WA,Skagit,525,US
12404,2020-07-01,WA,Skamania,11,US
12405,2020-07-01,WA,Snohomish,5565,US
12406,2020-07-01,WA,Spokane,1396,US
12407,2020-07-01,WA,Stevens,31,US
12408,2020-07-01,WA,Thurston,198,US
12409,2020-07-01,WA,Wahkiakum,0,US
12410,2020-07-01,WA,Walla Walla,94,US
12411,2020-07-01,WA,Whatcom,1188,US
12412,2020-07-01,WA,Whitman,0,US
12413,2020-07-01,WA,Yakima,5733,US
12414,2020-07-01,WI,Adams,62,US
12415,2020-07-01,WI,Ashland,0,US
12416,2020-07-01,WI,Barron,47,US
12417,2020-07-01,WI,Bayfield,31,US
12418,2020-07-01,WI,Brown,1412,US
12419,2020-07-01,WI,Buffalo,62,US
12420,2020-07-01,WI,Burnett,31,US
12421,2020-07-01,WI,Calumet,62,US
12422,2020-07-01,WI,Chippewa,0,US
12423,2020-07-01,WI,Clark,216,US
12424,2020-07-01,WI,Columbia,31,US
12425,2020-07-01,WI,Crawford,0,US
12426,2020-07-01,WI,Dane,1026,US
12427,2020-07-01,WI,Dodge,156,US
12428,2020-07-01,WI,Door,93,US
12429,2020-07-01,WI,Douglas,0,US
12430,2020-07-01,WI,Dunn,0,US
12431,2020-07-01,WI,Eau Claire,54,US
12432,2020-07-01,WI,Florence,0,US
12433,2020-07-01,WI,Fond du Lac,187,US
12434,2020-07-01,WI,Forest,104,US
12435,2020-07-01,WI,Grant,419,US
12436,2020-07-01,WI,Green,31,US
12437,2020-07-01,WI,Green Lake,0,US
12438,2020-07-01,WI,Iowa,0,US
12439,2020-07-01,WI,Iron,32,US
12440,2020-07-01,WI,Jackson,31,US
12441,2020-07-01,WI,Jefferson,126,US
12442,2020-07-01,WI,Juneau,31,US
12443,2020-07-01,WI,Kenosha,1455,US
12444,2020-07-01,WI,Kewaunee,35,US
12445,2020-07-01,WI,La Crosse,14,US
12446,2020-07-01,WI,Lafayette,0,US
12447,2020-07-01,WI,Langlade,24,US
12448,2020-07-01,WI,Lincoln,0,US
12449,2020-07-01,WI,Manitowoc,31,US
12450,2020-07-01,WI,Marathon,68,US
12451,2020-07-01,WI,Marinette,93,US
12452,2020-07-01,WI,Marquette,31,US
12453,2020-07-01,WI,Menominee,0,US
12454,2020-07-01,WI,Milwaukee,12660,US
12455,2020-07-01,WI,Monroe,31,US
12456,2020-07-01,WI,Oconto,0,US
12457,2020-07-01,WI,Oneida,0,US
12458,2020-07-01,WI,Outagamie,314,US
12459,2020-07-01,WI,Ozaukee,486,US
12460,2020-07-01,WI,Pepin,0,US
12461,2020-07-01,WI,Pierce,0,US
12462,2020-07-01,WI,Polk,56,US
12463,2020-07-01,WI,Portage,0,US
12464,2020-07-01,WI,Price,0,US
12465,2020-07-01,WI,Racine,2094,US
12466,2020-07-01,WI,Richland,124,US
12467,2020-07-01,WI,Rock,758,US
12468,2020-07-01,WI,Rusk,25,US
12469,2020-07-01,WI,Sauk,93,US
12470,2020-07-01,WI,Sawyer,0,US
12471,2020-07-01,WI,Shawano,0,US
12472,2020-07-01,WI,Sheboygan,135,US
12473,2020-07-01,WI,St. Croix,52,US
12474,2020-07-01,WI,Taylor,0,US
12475,2020-07-01,WI,Trempealeau,14,US
12476,2020-07-01,WI,Vernon,0,US
12477,2020-07-01,WI,Vilas,0,US
12478,2020-07-01,WI,Walworth,584,US
12479,2020-07-01,WI,Washburn,0,US
12480,2020-07-01,WI,Washington,573,US
12481,2020-07-01,WI,Waukesha,1289,US
12482,2020-07-01,WI,Waupaca,384,US
12483,2020-07-01,WI,Waushara,0,US
12484,2020-07-01,WI,Winnebago,437,US
12485,2020-07-01,WI,Wood,31,US
12486,2020-07-01,WV,Barbour,31,US
12487,2020-07-01,WV,Berkeley,314,US
12488,2020-07-01,WV,Boone,0,US
12489,2020-07-01,WV,Braxton,0,US
12490,2020-07-01,WV,Brooke,5,US
12491,2020-07-01,WV,Cabell,26,US
12492,2020-07-01,WV,Calhoun,0,US
12493,2020-07-01,WV,Clay,31,US
12494,2020-07-01,WV,Doddridge,0,US
12495,2020-07-01,WV,Fayette,133,US
12496,2020-07-01,WV,Gilmer,0,US
12497,2020-07-01,WV,Grant,0,US
12498,2020-07-01,WV,Greenbrier,86,US
12499,2020-07-01,WV,Hampshire,31,US
12500,2020-07-01,WV,Hancock,0,US
12501,2020-07-01,WV,Hardy,0,US
12502,2020-07-01,WV,Harrison,31,US
12503,2020-07-01,WV,Jackson,574,US
12504,2020-07-01,WV,Jefferson,124,US
12505,2020-07-01,WV,Kanawha,620,US
12506,2020-07-01,WV,Lewis,62,US
12507,2020-07-01,WV,Lincoln,0,US
12508,2020-07-01,WV,Logan,35,US
12509,2020-07-01,WV,Marion,62,US
12510,2020-07-01,WV,Marshall,0,US
12511,2020-07-01,WV,Mason,9,US
12512,2020-07-01,WV,McDowell,0,US
12513,2020-07-01,WV,Mercer,9,US
12514,2020-07-01,WV,Mineral,98,US
12515,2020-07-01,WV,Mingo,62,US
12516,2020-07-01,WV,Monongalia,155,US
12517,2020-07-01,WV,Monroe,0,US
12518,2020-07-01,WV,Morgan,0,US
12519,2020-07-01,WV,Nicholas,31,US
12520,2020-07-01,WV,Ohio,73,US
12521,2020-07-01,WV,Pendleton,31,US
12522,2020-07-01,WV,Pleasants,0,US
12523,2020-07-01,WV,Pocahontas,0,US
12524,2020-07-01,WV,Preston,66,US
12525,2020-07-01,WV,Putnam,0,US
12526,2020-07-01,WV,Raleigh,1,US
12527,2020-07-01,WV,Randolph,0,US
12528,2020-07-01,WV,Ritchie,0,US
12529,2020-07-01,WV,Roane,31,US
12530,2020-07-01,WV,Summers,0,US
12531,2020-07-01,WV,Taylor,0,US
12532,2020-07-01,WV,Tucker,0,US
12533,2020-07-01,WV,Tyler,0,US
12534,2020-07-01,WV,Upshur,0,US
12535,2020-07-01,WV,Wayne,279,US
12536,2020-07-01,WV,Webster,0,US
12537,2020-07-01,WV,Wetzel,0,US
12538,2020-07-01,WV,Wirt,0,US
12539,2020-07-01,WV,Wood,83,US
12540,2020-07-01,WV,Wyoming,5,US
12541,2020-07-01,WY,Albany,0,US
12542,2020-07-01,WY,Big Horn,0,US
12543,2020-07-01,WY,Campbell,11,US
12544,2020-07-01,WY,Carbon,31,US
12545,2020-07-01,WY,Converse,0,US
12546,2020-07-01,WY,Crook,0,US
12547,2020-07-01,WY,Fremont,295,US
12548,2020-07-01,WY,Goshen,0,US
12549,2020-07-01,WY,Hot Springs,0,US
12550,2020-07-01,WY,Johnson,31,US
12551,2020-07-01,WY,Laramie,86,US
12552,2020-07-01,WY,Lincoln,0,US
12553,2020-07-01,WY,Natrona,31,US
12554,2020-07-01,WY,Niobrara,0,US
12555,2020-07-01,WY,Park,0,US
12556,2020-07-01,WY,Platte,0,US
12557,2020-07-01,WY,Sheridan,0,US
12558,2020-07-01,WY,Sublette,0,US
12559,2020-07-01,WY,Sweetwater,34,US
12560,2020-07-01,WY,Teton,31,US
12561,2020-07-01,WY,Uinta,1,US
12562,2020-07-01,WY,Washakie,155,US
12563,2020-07-01,WY,Weston,0,US
12564,2020-08-01,AK,Aleutians East Borough ,0,US
12565,2020-08-01,AK,Aleutians West Census Area ,0,US
12566,2020-08-01,AK,Bethel Census Area ,10,US
12567,2020-08-01,AK,Bristol Bay Borough ,0,US
12568,2020-08-01,AK,City and Borough of Juneau,31,US
12569,2020-08-01,AK,City and Borough of Sitka,0,US
12570,2020-08-01,AK,City and Borough of Wrangell,0,US
12571,2020-08-01,AK,City and Borough of Yakutat,0,US
12572,2020-08-01,AK,Denali Borough ,0,US
12573,2020-08-01,AK,Dillingham Census Area ,0,US
12574,2020-08-01,AK,Fairbanks North Star Borough ,194,US
12575,2020-08-01,AK,Haines Borough ,0,US
12576,2020-08-01,AK,Hoonah-Angoon Census Area ,0,US
12577,2020-08-01,AK,Kenai Peninsula Borough ,62,US
12578,2020-08-01,AK,Ketchikan Gateway Borough ,0,US
12579,2020-08-01,AK,Kodiak Island Borough ,0,US
12580,2020-08-01,AK,Kusilvak Census Area ,0,US
12581,2020-08-01,AK,Lake and Peninsula Borough ,0,US
12582,2020-08-01,AK,Matanuska-Susitna Borough ,62,US
12583,2020-08-01,AK,Municipality of Anchorage,490,US
12584,2020-08-01,AK,Municipality of Skagway,0,US
12585,2020-08-01,AK,Nome Census Area ,0,US
12586,2020-08-01,AK,North Slope Borough ,0,US
12587,2020-08-01,AK,Northwest Arctic Borough ,0,US
12588,2020-08-01,AK,Petersburg Borough ,31,US
12589,2020-08-01,AK,Prince of Wales - Hyder Census Area ,0,US
12590,2020-08-01,AK,Southeast Fairbanks Census Area ,0,US
12591,2020-08-01,AK,Valdez-Cordova Census Area ,0,US
12592,2020-08-01,AK,Yukon-Koyukuk Census Area ,31,US
12593,2020-08-01,AL,Autauga,699,US
12594,2020-08-01,AL,Baldwin,982,US
12595,2020-08-01,AL,Barbour,189,US
12596,2020-08-01,AL,Bibb,168,US
12597,2020-08-01,AL,Blount,166,US
12598,2020-08-01,AL,Bullock,402,US
12599,2020-08-01,AL,Butler,1140,US
12600,2020-08-01,AL,Calhoun,666,US
12601,2020-08-01,AL,Chambers,1189,US
12602,2020-08-01,AL,Cherokee,292,US
12603,2020-08-01,AL,Chilton,337,US
12604,2020-08-01,AL,Choctaw,372,US
12605,2020-08-01,AL,Clarke,324,US
12606,2020-08-01,AL,Clay,165,US
12607,2020-08-01,AL,Cleburne,66,US
12608,2020-08-01,AL,Coffee,187,US
12609,2020-08-01,AL,Colbert,527,US
12610,2020-08-01,AL,Conecuh,322,US
12611,2020-08-01,AL,Coosa,84,US
12612,2020-08-01,AL,Covington,713,US
12613,2020-08-01,AL,Crenshaw,360,US
12614,2020-08-01,AL,Cullman,371,US
